词语 单音节词比例 双音节词比例 三音节词比例 四音节词比例 词汇密度 平均句长 平均小句长 句子破碎度 句子离散度 修饰词与动词比 成语比例 歇后语占比 甲级词比例 乙级词比例 丙级词比例 丁级词比例 合偶词比例 嵌偶词比例 古语功能词比例
扈从 0.5710807820441115 0.17520352053595312 0.02009460946429006 0.0029858442963791552 0.6412442550397588 22.063107983294906 7.3590553053396865 3.0052111427975436 12.45046213919306 0.4036218298113197 0.00025914634146341465 0.0016974533715925398 0.2946370644165066 0.20575315212897888 0.12324976290640274 0.10334654572866768 0.0039218320647812655 0.09555902414707099 0.02042616054276196
猷 0.5919180285105976 0.1627492187679948 0.014934923672841945 0.0027039574275678773 0.6230683637509864 21.92655297129794 7.140152172763819 3.086808551018188 12.863042933471094 0.5604774605464847 0.0006961561565903254 0.002254127116482393 0.29999778103321867 0.21050083078783513 0.13406379078387187 0.12544621597759706 0.004106077598321991 0.10085915341686194 0.025115652378947802
幞 0.5725473193147691 0.12523994691362222 0.009879496288041717 0.001311693908823905 0.6475766507213078 27.01414575844939 6.134656148955896 4.513289305198694 17.783978613172298 0.45115413835491563 0.00019817073170731703 0.0009779127917178452 0.3369943117144644 0.22128718963279126 0.13327939295862504 0.07858949317368988 0.008393210345527693 0.04540406647992805 0.008047524756341014
祜 0.5663565167854169 0.17968034384863696 0.01533831164693859 0.00216296329788996 0.6234427029011728 38.356960974041584 25.839234121197034 2.681417896857267 11.137494919322199 0.4693378725866246 0.0009181862598959886 0.00165326604618045 0.2732984536717906 0.195673752007125 0.12845748482392413 0.11650192250846192 0.005500985172519636 0.0841971933969639 0.01963878437672141
盥 0.619447259725035 0.12366936758913825 0.007438375257399453 0.001150045955882353 0.5720962824103523 20.399488287055622 6.266578798043563 3.286131838955354 12.40600829266975 0.49376411305110635 0.00033203125 0.0015188713568526331 0.30106840113899935 0.2163793908182036 0.12277176858364629 0.09932077311578197 0.0029030109922460736 0.09871343037871219 0.02212019879184142
固辞 0.5699030498007192 0.18115706597101816 0.014124506278234686 0.003084496562151897 0.6327135885491639 21.2185540937734 7.136939001375391 3.0352281053559964 11.941617309689626 0.5061357075273701 0.0005127408013568839 0.0019762118722921624 0.3050377284246916 0.20536211760775722 0.13038851152775 0.11738838908224154 0.005323504449428962 0.09864718395444468 0.023301888490710406
闳 0.5755047191466521 0.17913440390309074 0.01247874609079453 0.0014625948019504143 0.6109387843434785 23.533897184308074 7.718762860495172 3.022476218042752 13.96929218229581 0.5666633815751266 0.0005932939730711351 0.0017271859696077144 0.3187964167532107 0.20460963245747874 0.13261415184641884 0.1203601078882815 0.007225326116675083 0.09237998305042616 0.02838004240859138
故知 0.5577138391631837 0.18195860916653556 0.010280810776362347 0.0026967779228404373 0.5910896561400195 35.01591438519887 16.317567284856967 3.410685540549356 15.077357265438778 0.6661024305477279 0.0011923309936500805 0.004772218418631752 0.3469883028989191 0.2022729722950801 0.14726577201420518 0.10148487647905678 0.009851941826016257 0.08793952638154759 0.034038452291933696
拊 0.5905220459495861 0.1577869591010151 0.01256115733410893 0.00302775997310211 0.6083580085927679 25.11986000668043 7.213186424345598 3.5051635999058215 14.851909400267397 0.5387991799088371 0.001118915611443772 0.002121228815928716 0.32177000188845034 0.20403132894513912 0.1334033049018378 0.12149868676734277 0.004759018405273846 0.09480483582206584 0.02742195693780288
奂 0.5758880203899972 0.17112100030028768 0.012348647570556464 0.002485841609371021 0.6298743452422441 37.39899735862936 17.604012480679454 3.2859169596921523 17.23522150922207 0.5989938045712324 0.00026250000000000004 0.0011395214657953512 0.2995988284263268 0.19857545485942688 0.12476522892642564 0.11968001089106804 0.005883298838273543 0.10110921050146209 0.020453921880532012
缓急 0.5240229637634017 0.2195480653399021 0.016375971884793266 0.0038101929622599466 0.6425399314890681 27.61725676898668 8.727399841401905 3.1696910098685125 15.940353268502486 0.49364436361412756 0.0009320221862879627 0.002980502589735109 0.31939105940576196 0.2124104315717739 0.11802608832171049 0.10882352616441278 0.018406755926544758 0.08828813883616549 0.01912921084896554
麾下 0.5360695166222341 0.20005893571478311 0.017052894287580393 0.004629355490249159 0.6348304307380599 26.623005305630336 8.333999562963726 3.161530860784207 13.804739643270954 0.512392711331769 0.0012429150969170165 0.0027681816981277043 0.3098635015543736 0.20150115844385028 0.12175951805131714 0.10224415222227501 0.008606192276709794 0.09079910844042947 0.024185710807842282
绎 0.5604441000103608 0.19442816963499734 0.017154114144205767 0.003673745498424647 0.6197498507784136 42.19660455564307 27.11070520883724 2.808879945509402 12.556191414813249 0.5414312467953452 0.0011728819746442923 0.002288723826973787 0.3179381514404225 0.2007185953517428 0.13105596421692206 0.11133590482466899 0.010213656869891192 0.08442599753923016 0.02515339448753424
纡 0.5979312952724923 0.18239025986743915 0.011145262866822339 0.0028005149687141085 0.5939657256694779 23.39645936386627 7.556535282064906 3.060236064593951 12.551628691404238 0.6370174300801209 0.0013141444286481892 0.0029855173624532085 0.31580073273781023 0.20221220599040102 0.1334586426860171 0.10630351602624176 0.007876485226298729 0.08675672471748988 0.027058664254840353
辜 0.5799631169907197 0.17311585485146175 0.011153886260652932 0.0019153110382395572 0.6104332903532231 23.153157984066556 7.226752141750224 3.225622448594016 13.186746360073869 0.6083309195017731 0.0007621336285608849 0.001934195492131396 0.31787603956305266 0.19582431019528193 0.1389824947123395 0.11711876254364499 0.005689651359729198 0.09748088114295106 0.028305431037980364
怿 0.5926482796239853 0.15878927319221023 0.014331799197585727 0.0026039996239277828 0.6120220938973966 21.181352943266916 6.8542813756350585 3.085946579618955 11.077751933714262 0.48382749748598053 0.0005375000000000001 0.001728293449813772 0.29507491438479727 0.2031522061352116 0.1273324375786596 0.1203787045607003 0.003957161563198442 0.10244878092053711 0.021710835273010574
嘏 0.6054008358662613 0.14460302615317816 0.01306594241624637 0.00226744380239821 0.6090287334246302 29.183212276757008 16.520479084871628 2.8622769078316437 11.630748876206907 0.5550754957283107 0.000571808510638298 0.0020478723404255324 0.30765203831123283 0.20675266792478034 0.13584093907612144 0.11941372457329905 0.00314170062460336 0.094250747352951 0.0232994380239821
潢 0.5754388586614552 0.16980133271099807 0.018358408807236153 0.0026072352176513248 0.6382883961890287 23.606565397734826 7.250989618667258 3.210760282933699 13.34656906555298 0.4845176488672142 0.0005231214671326857 0.0018490588436717104 0.3051242170006725 0.2062283906636794 0.1209535921391955 0.10826203382410814 0.004358100620608131 0.09626044584336889 0.0195591919726417
遑 0.5902455457647111 0.1688559410481293 0.012131801859803507 0.0026132496560153213 0.607634770458094 24.33518656693526 7.326255241465182 3.3344514885289507 13.748160749898474 0.5914629714374431 0.0008970730680544981 0.0026709058355675027 0.3155655498580593 0.2094487481987656 0.13756645468324707 0.11378425892540603 0.008110043482230989 0.10094774394730088 0.028461727229781575
瞽 0.6201057963080485 0.13413925631849638 0.004835108277567499 0.0020409945512100455 0.5458518330803583 20.846545095994856 6.97021947180085 2.9916581055852247 13.434873051810687 0.6991481026313295 0.0013403974587905233 0.005603114526349848 0.3497213709855814 0.19091138274126848 0.15901507093440378 0.11460841967673062 0.002669804618821843 0.08735239309986134 0.04711402691598207
牖 0.5711785343593394 0.18211700712478995 0.010857589935265153 0.0033117789861093275 0.6058716083253763 38.206858735387655 22.09115746315978 3.090033165975864 13.97502410103181 0.6039791247175034 0.0013112255220941913 0.002413356047542024 0.3465675031281475 0.207240797088396 0.13384410421919532 0.10585864215861662 0.0070326794066682755 0.08598149543280607 0.031188802911801757
有旧 0.5507400361535835 0.19364959718632532 0.01706035146240178 0.0035614733877683286 0.632658672013552 23.134100448402165 7.756858813782319 3.0104543838757576 13.268305529370231 0.5275180547656814 0.0008333333333333333 0.0016399914492068054 0.308821698855702 0.19941094673506443 0.12402411667059332 0.11104157296983937 0.007423875481598327 0.09111122800250393 0.023429857220324465
异日 0.5677275427156464 0.18710607427108278 0.01034285820799038 0.003160041463440114 0.6329278013738362 35.043360481913595 20.35848524000715 2.9917054716976392 11.87428446126663 0.5702166987867168 0.0018343841640602386 0.0022741028126404043 0.33926906157347725 0.2026484120869211 0.132469461810112 0.10743025306734298 0.0062429597753723125 0.09267583418171514 0.027157055662332074
挹 0.5904431494925944 0.1724152933442196 0.01400473418986569 0.0024628244295998854 0.6069460063600726 21.123241217616872 7.267093454098752 2.9154086740677587 11.062085243508497 0.5920550837704786 0.0006324322971257169 0.0026694798107327502 0.31366744294559684 0.21042758434021694 0.1364875077521883 0.11198933644740862 0.0062278898437394745 0.09721954911774008 0.028247806355246208
瘗 0.6095506697950462 0.14065815644807972 0.0142860662152076 0.0022657586203459596 0.5969020068934019 21.597495979948384 7.103131201382911 3.042814124877156 11.734657584152767 0.5787929939067876 0.00033597417840375586 0.0023991347664566905 0.30200745407558965 0.21182867009525588 0.13197137707912573 0.10779665691971484 0.0033651618929361605 0.09235415859090279 0.026781356355070375
顗 0.569148282997233 0.18104189835462792 0.015144832127525551 0.0025064136438393047 0.6169800564897385 40.74706809527026 26.234421524358112 3.0199708299834485 12.555908392794146 0.5295562085817224 0.000655185311475964 0.0018611110640376566 0.2963601364456089 0.2055977100918019 0.13352693322604905 0.11298480784642509 0.003844928021632893 0.08758638540846912 0.028415489320336645
亢 0.573511610099429 0.17273388588687535 0.013133511766327708 0.0025232249317339328 0.6300461492516012 46.277647620634944 17.49789327648914 3.565908822778101 13.36922385159611 0.6333774832586334 0.0007581343592564153 0.002126649372821745 0.3426689343089711 0.2155290490094174 0.1282987134877157 0.11108074419795427 0.008661403222160807 0.08724327152801782 0.02595748407527785
溉 0.5601920417747644 0.1746634666910226 0.018059600713466736 0.004596652138899384 0.6329684663219495 23.549006374388973 7.249405517209889 3.2296145715413784 13.695527577607368 0.5448764208124115 0.00015383986928104573 0.0013588401665744505 0.30443864189033076 0.20020643475779518 0.11660366713894971 0.09735301916465543 0.006459116779452089 0.09044292154741186 0.02070306346291043
迤逦 0.47386936055894463 0.26124767080749267 0.019147283987015158 0.0072293672149228525 0.6613487068220874 26.170170901686586 8.844064093033763 2.9467355122998216 14.872437197794218 0.5283634551325981 0.0028523703439001947 0.0025874135063692428 0.3235062009364851 0.18732581883824947 0.10028439779628043 0.08333297162834273 0.014888493472980265 0.06711678715057434 0.013241140795238696
醢 0.6225591689317458 0.13490454766643545 0.008821623621029845 0.0015770145598245253 0.577413580589239 20.002534237179475 6.942456426638665 2.877925647818247 11.663415666437443 0.5674408880534496 0.0006286886683976383 0.001642236060891903 0.31723451195301866 0.20930687890835262 0.13187030967495628 0.12175411559562892 0.002797272952791503 0.09008291696049694 0.03071544615236561
晷 0.6107179763216523 0.13403244800335531 0.007374072442405649 0.000753873515378435 0.6410961941662476 30.213730809689487 8.396725583642395 3.5892968128713933 19.029333960072222 0.5060479403062874 0.00015000000000000001 0.0038368222360877723 0.414977825554935 0.27885994607978765 0.12447021129662979 0.09174490065965099 0.006358773627669662 0.10452704537235048 0.03260075842032029
杲 0.5994349362418226 0.16428246513133168 0.01232782400383596 0.0030893571128859966 0.6227134692632742 21.914936373439634 7.66064625294084 2.8515762405456635 11.629712407580174 0.5642188698007587 0.00045823242672627914 0.004486733728159795 0.3001217626414851 0.22235163049517181 0.13089846987765938 0.1047775486195089 0.00658829008905079 0.10636191866648466 0.022897754482328544
纲纪 0.5610235702387951 0.1837099301877715 0.01242962323271338 0.003323559709198868 0.6109346750631103 25.249521029629953 7.628487341574074 3.3100403669118617 14.925394869692147 0.6012534194551957 0.001559716978305166 0.002591487624355747 0.3214095055776216 0.1998148934356157 0.1360592513595904 0.11261647493008013 0.00969364224221076 0.0959531201588147 0.029366851817831014
荧惑 0.5777285429322376 0.15317717496362052 0.012732602777634857 0.0017190530277151515 0.6283598197096376 20.956930465216075 6.441047608544791 3.2675935020143445 12.021969065494373 0.610451322194906 0.00046736111111111116 0.0011045168067226891 0.33383127057231315 0.18980888255099745 0.1246705027763587 0.10613020103890947 0.002429780400773247 0.07779282362455958 0.021964678828844956
沆 0.5744615784921382 0.17245940685999703 0.017604778178407787 0.0040062192851840995 0.6117560381422356 37.198689792444846 7.367485223365197 3.8026276944720263 13.166757068369108 0.5183641285002419 0.0015355658161975289 0.0013869862426928777 0.3072573407710181 0.1980734913127748 0.1297457690790205 0.10739191966223449 0.008982353839042338 0.10111115359374996 0.02505529960060241
颙 0.6000047818133466 0.1611513254319103 0.013721758011836147 0.0018011111092257812 0.6131386582605992 31.218860297285104 16.3956501096756 3.0951467970526054 11.857717868645654 0.5083138219095117 0.00045855263157894744 0.0020830738143164836 0.30240106877297157 0.2196796672672515 0.13608435566320004 0.11955305370166253 0.002908272336519036 0.0989410592614534 0.026817231634689707
曷 0.6003843554764318 0.156409535470754 0.012680850221381554 0.0027605488136152483 0.5990130047040185 21.58120519927114 7.278223261670681 2.9810184296674693 12.663945756031287 0.6071979623848222 0.0007973535522448566 0.0015806756862067606 0.3163090001731313 0.2101151913825698 0.14073597505353314 0.11181583237010498 0.004139260649334936 0.0929689115568349 0.035914873852756476
乂 0.5843081174880181 0.16876775904469277 0.01630688037652392 0.002429052819235789 0.6199497146304156 33.07654033424402 16.76285508437804 3.204794296922827 14.008488383230093 0.5305971425990503 0.0004777014127529592 0.0020655850846590757 0.2982777766805731 0.21508731806293194 0.1347712682856554 0.11679781611355738 0.005914865008803036 0.09620716764943282 0.02705198340789389
珙 0.5539639172439212 0.19132117611150962 0.018590945766412174 0.003958437792120816 0.636609347951127 26.23984225657232 8.196531766356138 3.1951301688015685 14.0785146868191 0.4810705444496713 0.0012629017887700416 0.002004347046427355 0.32044978608458563 0.19422502138893827 0.12732776841321897 0.10169220223201937 0.007944723164116898 0.08627912181922498 0.02115492053708164
祎 0.5274247975781159 0.21170505754919577 0.014917849415487768 0.0034752200296460996 0.6350754054579969 22.75517114432826 7.752647178861675 2.9534062061290443 14.287242483086668 0.4409004187285908 0.0019444552529182882 0.002024049731018174 0.2819029972580358 0.185965638805842 0.12001594097731133 0.10646914096268548 0.00576512274877235 0.0914413009741743 0.021690582952425545
腹心 0.5822372364774735 0.17236680777437458 0.013345295857014761 0.0028122601122437933 0.6200546186560881 23.22129433673833 7.130905606934973 3.2524930948976647 12.770353474266773 0.5471171499954246 0.0008291475678319741 0.0026079482652372893 0.31176786009142016 0.20555316132290027 0.13519649832688097 0.12059259001988203 0.0049255845255654915 0.10352905641185119 0.027694827511051998
弋 0.5738520046381712 0.17833994478398751 0.015669456904387882 0.0034661944271060464 0.6161477977823615 22.862901561085334 7.453099676848927 3.040322142093759 12.84902970353512 0.5763138221484546 0.0009233011904216402 0.0016803144600334638 0.31624262462359637 0.1958482344924769 0.13292103950019013 0.11311604921423381 0.008901678903096434 0.08368106925646261 0.026175473060837694
猗 0.6030031938847733 0.1552587104164963 0.011019162900548017 0.002674397163553438 0.5918328281056113 41.55867836371669 28.827232062112728 2.831022746936538 13.50062785451695 0.6395976703361813 0.0007000708233532221 0.002516284488195473 0.3067510160086189 0.21016147488452894 0.1375602509418755 0.11953643749406605 0.005603773593275858 0.09415862238599015 0.033885319354432515
赙 0.5788742657248884 0.1730117776912924 0.015500538104087058 0.002670390022300029 0.6350988792341342 22.446120457069213 7.073530681357791 3.160297711831782 12.282983555444437 0.4805569350632295 0.00045720649175299855 0.00170670407467117 0.3061624780980131 0.2070103368446884 0.13252419815745392 0.11084167481931552 0.004083924311280901 0.10432084945773988 0.025574429657787563
更衣 0.48675453780710626 0.2600430669525983 0.015999621659167997 0.005024096190155988 0.648380172845911 30.96753085353965 9.662940064046422 3.118035621440564 18.455129744651096 0.5228347365807471 0.0022349674332242217 0.004210686717490995 0.3323685020752971 0.19092525799694593 0.11358075433575456 0.09470457827185993 0.024285054462494522 0.06943001598008544 0.016482642294280946
关隘 0.4897822007037709 0.2501352150132974 0.013591437422951363 0.004763256555113058 0.6394323349403277 27.883373854609772 9.054005280042201 3.073021784836347 15.768405070841322 0.4433428520505644 0.0016971446011351714 0.0025850870113593256 0.292143732548859 0.18760198244506193 0.11043204845777177 0.09643531286518507 0.014947254349593384 0.07616801577505226 0.01750154764649879
寔 0.5906510877736271 0.17160363873687465 0.010459813754792099 0.0015555686446097406 0.602161821929271 69.82737898268473 56.664086143704615 2.7956413231416692 10.942122095388836 0.5399032599206215 0.000548048048048048 0.0017100576383687275 0.31031095144003196 0.19698669570385774 0.1378196901021495 0.1155105134547065 0.006492322023143942 0.09176687602648093 0.028558651078415487
棻 0.5652769516839484 0.1843157816861579 0.02118476651902424 0.0022227043212711974 0.6331540631459214 24.273881729175127 8.362371910388113 2.9591005626123468 17.90882195329378 0.4641359014436029 0.0005978406309232828 0.0014349370245745237 0.28815644608403074 0.19937030175681364 0.1284080847723607 0.11690816698448188 0.005122533235816178 0.09197793772834116 0.021241493589382612
畤 0.5753465754366753 0.16676870453181702 0.012182768277084382 0.00260095750583117 0.5938137470747392 21.691635448782623 7.232727782759366 2.9699645477681305 14.918050333972321 0.5643804496981829 0.0007140020899210547 0.0018535116188408015 0.319557475952579 0.19184934453771238 0.11892830700451204 0.11056557354912125 0.004211615556412721 0.07825404832765384 0.031160868240325552
